transaction_id,transaction_date,account_id,customer_id,transaction_type,transaction_channel,transaction_amount,account_balance,transaction_status
9047264,2023-01-03,5297679,1097182,Transfer,ATM,36607.87,109464.72,Pending
9047265,2023-11-23,5077020,1066678,Transfer,Online,35844.1,162268.59,Completed
9047266,2024-02-26,5139022,1106227,Credit,ATM,42169.01,7275.54,Failed
9047267,2023-08-02,5228848,1060616,Transfer,Branch,30938.74,68162.04,Completed
9047268,2024-02-02,5228288,1153559,Credit,ATM,2333.71,18123.53,Completed
9047269,2023-01-21,5082092,1039397,Credit,Online,2705.38,135145.12,Failed
9047270,2023-09-01,5087874,1154070,Debit,Branch,48321.86,62550.16,Completed
9047271,2024-04-03,5076696,1055778,Credit,Online,29820.87,96893.91,Completed
9047272,2024-05-22,5138857,1070091,Credit,Mobile,11477.74,16014.78,Failed
9047273,2023-07-23,5149185,1146264,Transfer,ATM,21679.55,104847.11,Pending
9047274,2023-05-24,5099086,1023133,Credit,ATM,47574.41,9949.07,Pending
9047275,2023-10-03,5263310,1060533,Credit,Online,24189.19,93510.65,Completed
9047276,2023-04-26,5028654,1104012,Transfer,Online,48891.85,176919.74,Pending
9047277,2023-05-25,5077058,1047794,Credit,ATM,19403.16,148657.52,Failed
9047278,2024-05-21,5089806,1179570,Transfer,Mobile,8385.25,178270.5,Failed
9047279,2024-08-12,5117389,1091236,Transfer,ATM,25427.85,166003.56,Completed
9047280,2024-02-12,5185136,1045587,Debit,Branch,12028.65,57844.58,Pending
9047281,2023-04-21,5191804,1168167,Credit,Mobile,3528.7,180745.48,Completed
9047282,2023-09-03,5264858,1187161,Debit,ATM,23288.6,130847.45,Pending
9047283,2023-07-02,5049019,1174403,Transfer,Branch,14843.58,130919.61,Failed
9047284,2024-02-28,5119365,1160295,Credit,Branch,4149.07,101343.2,Pending
9047285,2024-05-02,5013813,1003522,Transfer,Mobile,26216.13,36801.96,Pending
9047286,2024-05-16,5100737,1011886,Debit,Mobile,23010.38,68558.2,Completed
9047287,2023-07-13,5225671,1011791,Transfer,Branch,45244.05,128670.04,Pending
9047288,2024-01-04,5173904,1099294,Debit,Online,47252.46,158832.46,Completed
9047289,2024-01-13,5281439,1010454,Debit,Branch,46893.57,140885.63,Completed
9047290,2024-06-27,5212988,1136352,Transfer,Mobile,6252.06,30294.85,Failed
9047291,2023-03-11,5252225,1158455,Debit,Mobile,18776.62,154871.41,Completed
9047292,2024-06-22,5105990,1086930,Transfer,Mobile,33115.25,193701.18,Pending
9047293,2023-11-22,5138383,1087104,Credit,Branch,2813.61,163843.59,Pending
9047294,2023-07-27,5178993,1169869,Credit,Mobile,40772.4,176661.78,Failed
9047295,2023-10-13,5063566,1010028,Credit,Branch,36468.91,64595.03,Completed
9047296,2023-07-23,5066512,1182411,Credit,ATM,45438.76,18583.44,Pending
9047297,2024-05-03,5225588,1178564,Transfer,Branch,42917.47,15951.58,Completed
9047298,2024-08-18,5290269,1159702,Debit,Branch,29968.6,138743.09,Failed
9047299,2023-08-27,5291898,1198744,Debit,Online,35093.73,41282.59,Failed
9047300,2023-10-16,5269037,1125171,Debit,ATM,19922.02,131464.65,Failed
9047301,2023-09-18,5122297,1072339,Transfer,Branch,48873.9,155798.07,Failed
9047302,2024-01-29,5107404,1052423,Debit,Mobile,6018.61,187631.29,Pending
9047303,2024-05-02,5124900,1193548,Transfer,Mobile,33422.2,175106.32,Completed
9047304,2024-03-18,5072236,1029406,Debit,Mobile,42441.14,64085.54,Completed
9047305,2023-03-08,5016271,1055345,Debit,ATM,13280.72,34188.72,Pending
9047306,2023-11-22,5219858,1047621,Debit,ATM,27297.67,80378.92,Failed
9047307,2024-01-15,5034170,1113305,Transfer,Mobile,43964.23,46816.89,Completed
9047308,2023-01-17,5133692,1183185,Transfer,Branch,3447.17,81850.19,Completed
9047309,2024-04-06,5297310,1081010,Transfer,Mobile,31222.78,158287.43,Completed
9047310,2024-03-02,5153376,1113433,Debit,Branch,29215.8,160577.62,Completed
9047311,2023-04-23,5084170,1110021,Transfer,ATM,46895.54,81612.11,Pending
9047312,2023-04-22,5210167,1195143,Debit,Online,41303.25,132275.81,Failed
9047313,2024-07-11,5021492,1002668,Credit,Mobile,31266.66,184375.16,Completed
9047314,2024-03-28,5104640,1098942,Debit,Branch,48363.14,88935.71,Pending
9047315,2024-01-14,5022936,1011182,Transfer,Online,42101.92,191771.28,Completed
9047316,2023-06-25,5149542,1161789,Transfer,Branch,38441.1,143629.48,Failed
9047317,2024-06-02,5099014,1024110,Debit,ATM,43030.4,196027.16,Completed
9047318,2024-04-03,5187549,1022829,Transfer,Mobile,24735.31,164876.94,Completed
9047319,2023-12-19,5073813,1107276,Transfer,Branch,9167.82,142137.27,Failed
9047320,2024-03-06,5175077,1142374,Debit,Branch,22225.77,169729.28,Failed
9047321,2023-05-07,5094917,1066711,Credit,Branch,16891.0,63106.64,Completed
9047322,2023-12-10,5296042,1027248,Credit,Online,25418.8,150298.31,Pending
9047323,2024-05-21,5244395,1066418,Credit,ATM,47895.6,47561.47,Pending
9047324,2023-10-16,5178652,1191774,Debit,Branch,521.79,76201.59,Pending
9047325,2024-08-16,5287816,1042121,Debit,ATM,2063.2,56542.0,Pending
9047326,2023-03-30,5053897,1120350,Debit,Branch,10935.5,27666.26,Pending
9047327,2024-05-16,5081577,1019082,Transfer,Mobile,42106.43,5085.92,Failed
9047328,2023-10-02,5183736,1077253,Credit,Branch,35696.32,15328.65,Pending
9047329,2023-10-05,5231432,1173638,Credit,Mobile,3114.94,111558.51,Pending
9047330,2023-09-13,5255683,1058711,Debit,ATM,32250.55,58522.95,Completed
9047331,2024-05-08,5283262,1091833,Debit,Online,16763.64,123374.49,Pending
9047332,2023-01-05,5156020,1163151,Transfer,ATM,26323.6,188165.89,Failed
9047333,2024-01-18,5165410,1043838,Credit,ATM,20420.34,93646.09,Failed
9047334,2023-08-22,5101228,1073741,Transfer,Branch,27409.09,195363.52,Failed
9047335,2023-03-21,5238826,1132417,Credit,Branch,17929.12,10986.13,Pending
9047336,2024-06-05,5014848,1040526,Credit,Mobile,4738.15,198798.21,Completed
9047337,2024-08-15,5218547,1178420,Credit,Mobile,28639.64,65893.74,Completed
9047338,2023-01-03,5209475,1141958,Credit,Mobile,1943.46,110191.41,Completed
9047339,2023-06-20,5168641,1149411,Credit,ATM,20865.85,3306.88,Pending
9047340,2024-02-08,5109360,1180521,Debit,Mobile,0.0,152045.81,Pending
9047341,2024-07-11,5280312,1167795,Transfer,Branch,46264.48,43839.88,Completed
9047342,2023-12-19,5185682,1158793,Transfer,Branch,22096.91,114830.72,Completed
9047343,2024-07-17,5128700,1005361,Transfer,ATM,9988.09,77453.58,Failed
9047344,2024-06-18,5166436,1046018,Credit,Online,44592.36,69254.15,Failed
9047345,2023-01-21,5212242,1011555,Credit,Branch,47172.07,74574.01,Pending
9047346,2024-04-03,5092614,1010837,Credit,Branch,40799.33,152579.56,Completed
9047347,2023-10-09,5248605,1197932,Transfer,ATM,2086.31,164855.81,Completed
9047348,2023-08-02,5248221,1098248,Credit,Online,22833.79,21628.89,Completed
9047349,2023-08-21,5212224,1146057,Transfer,Online,7675.77,114833.29,Failed
9047350,2023-03-18,5141486,1199731,Transfer,Online,32599.6,190854.14,Pending
9047351,2023-01-05,5036750,1025218,Debit,ATM,7802.38,92342.08,Failed
9047352,2023-03-19,5127590,1108634,Transfer,Branch,46691.91,102231.35,Pending
9047353,2023-08-08,5083333,1009332,Transfer,Online,33318.92,165214.21,Pending
9047354,2024-06-02,5276713,1164662,Credit,ATM,6245.8,38264.7,Pending
9047355,2024-03-20,5222763,1012727,Debit,Branch,12836.11,75709.33,Failed
9047356,2023-04-27,5275628,1102419,Credit,Online,27060.92,199496.72,Failed
9047357,2023-02-27,5202293,1047168,Credit,Branch,44925.75,78201.91,Failed
9047358,2023-01-27,5033654,1155055,Debit,ATM,14388.55,81166.86,Failed
9047359,2024-05-26,5099073,1108954,Credit,Mobile,36952.23,81132.85,Completed
9047360,2024-02-07,5274319,1044092,Credit,Branch,39148.1,114892.24,Failed
9047361,2024-02-19,5077193,1013947,Transfer,Branch,27909.69,9505.24,Pending
9047362,2024-07-14,5159172,1197569,Credit,Branch,7360.26,144237.14,Pending
9047363,2023-11-03,5058111,1111437,Transfer,ATM,21225.68,77013.04,Pending
9047364,2023-08-28,5172060,1175560,Debit,ATM,111.1,47897.84,Completed
9047365,2023-05-10,5044622,1018256,Debit,Online,8367.59,96537.15,Pending
9047366,2023-07-09,5229371,1066400,Debit,Branch,41749.19,107034.73,Completed
9047367,2023-05-08,5097130,1153572,Debit,Branch,18085.96,151666.74,Pending
9047368,2023-05-03,5161832,1124392,Credit,Mobile,25713.05,121060.64,Pending
9047369,2024-04-09,5109195,1014868,Transfer,ATM,34322.26,96138.01,Failed
9047370,2024-02-29,5243944,1059249,Debit,Online,15038.93,19907.38,Pending
9047371,2023-11-27,5130079,1074385,Credit,Branch,47069.29,106890.67,Completed
9047372,2024-01-08,5225887,1196338,Transfer,Mobile,44150.1,180676.94,Completed
9047373,2023-03-21,5004239,1077439,Credit,Branch,22710.48,135511.42,Completed
9047374,2024-08-11,5179298,1171076,Credit,Online,25790.32,3799.31,Pending
9047375,2023-12-31,5294561,1160009,Transfer,ATM,13711.87,14657.92,Completed
9047376,2023-09-09,5050429,1103921,Transfer,Branch,38499.89,41949.79,Failed
9047377,2023-07-29,5012265,1132914,Credit,Online,31293.49,27960.26,Completed
9047378,2023-11-25,5065621,1003638,Credit,ATM,35080.95,70837.94,Pending
9047379,2024-04-07,5098513,1019068,Debit,Online,7982.53,31804.84,Failed
9047380,2023-01-03,5002149,1085472,Credit,Mobile,26308.59,115050.0,Failed
9047381,2023-10-11,5271306,1103874,Credit,Online,232.35,117857.65,Completed
9047382,2023-08-30,5115792,1155798,Credit,Mobile,5453.4,18822.92,Failed
9047383,2023-10-11,5230704,1128151,Credit,Online,42529.0,121461.08,Completed
9047384,2023-11-03,5129354,1062635,Transfer,Online,38336.42,98926.84,Failed
9047385,2024-06-28,5065307,1024682,Debit,ATM,42337.09,70093.89,Completed
9047386,2023-04-07,5285886,1151572,Credit,Online,14544.32,154311.81,Failed
9047387,2023-12-26,5184358,1141799,Debit,ATM,828.37,154219.4,Pending
9047388,2024-06-16,5080350,1142754,Transfer,ATM,18460.44,114544.25,Completed
9047389,2023-08-23,5013323,1032808,Credit,ATM,28331.06,51222.72,Pending
9047390,2024-06-20,5073603,1030323,Credit,Branch,20660.98,105867.38,Completed
9047391,2024-07-10,5145053,1195268,Debit,Branch,31143.09,45148.59,Completed
9047392,2023-01-06,5208921,1126834,Credit,ATM,28355.8,155679.41,Failed
9047393,2023-12-20,5155696,1170605,Credit,ATM,20826.19,132276.35,Failed
9047394,2023-09-12,5061122,1081108,Credit,Online,15197.76,64931.93,Completed
9047395,2024-05-25,5279866,1089338,Debit,Branch,32789.94,102010.3,Completed
9047396,2024-04-05,5182849,1175039,Credit,Online,45121.7,100047.8,Pending
9047397,2023-07-23,5142714,1039769,Credit,ATM,1591.8,49857.21,Failed
9047398,2023-04-17,5171733,1144518,Transfer,ATM,44880.71,131097.42,Completed
9047399,2023-01-02,5200005,1003876,Credit,Mobile,32232.69,58550.04,Completed
9047400,2023-04-04,5084013,1038391,Transfer,ATM,30022.12,160333.61,Pending
9047401,2024-06-07,5185174,1045017,Debit,ATM,8289.3,59200.54,Pending
9047402,2023-01-20,5005810,1025469,Transfer,Online,769.9,114371.7,Pending
9047403,2024-06-30,5168187,1036341,Debit,ATM,40953.77,154177.7,Pending
9047404,2024-01-15,5284208,1019834,Credit,Online,40331.27,182903.38,Failed
9047405,2023-09-11,5019477,1121089,Debit,Mobile,31551.49,123311.3,Failed
9047406,2023-08-24,5013042,1019884,Transfer,Mobile,40264.75,160413.62,Pending
9047407,2023-05-24,5048254,1013363,Debit,ATM,5719.02,882.46,Completed
9047408,2023-12-29,5205518,1184925,Credit,Branch,27668.79,149901.63,Failed
9047409,2023-07-31,5172639,1128243,Transfer,Branch,15196.84,165752.14,Pending
9047410,2024-06-09,5008872,1021671,Credit,Mobile,19858.98,86741.26,Failed
9047411,2023-08-19,5168286,1036460,Credit,Online,6115.51,198649.71,Pending
9047412,2024-06-18,5075882,1075744,Debit,ATM,2461.84,148150.21,Pending
9047413,2023-06-11,5261207,1152005,Transfer,Online,31972.49,64121.66,Pending
9047414,2023-10-26,5275897,1129632,Debit,Mobile,8428.63,62712.41,Failed
9047415,2023-02-15,5036967,1012056,Debit,Branch,49909.62,141310.03,Failed
9047416,2023-09-24,5041055,1084900,Credit,ATM,48633.93,100876.53,Failed
9047417,2024-06-04,5107522,1030755,Transfer,Branch,21859.29,97486.67,Pending
9047418,2023-11-26,5039172,1170164,Debit,Mobile,41023.82,132754.14,Pending
9047419,2023-08-08,5056407,1076445,Transfer,Mobile,48324.69,102351.01,Completed
9047420,2023-03-22,5121588,1196984,Debit,Online,46479.1,180415.02,Failed
9047421,2024-07-02,5142095,1115756,Debit,Online,11418.99,171039.97,Completed
9047422,2023-02-20,5185364,1003988,Credit,Online,24645.33,16943.12,Failed
9047423,2024-08-15,5035212,1026105,Debit,Branch,18976.98,194469.25,Pending
9047424,2023-12-20,5282575,1158710,Debit,Mobile,25810.98,148745.14,Pending
9047425,2023-12-19,5242450,1015638,Transfer,Mobile,33236.84,94246.82,Failed
9047426,2024-01-19,5273720,1057391,Credit,Online,32108.58,194721.26,Completed
9047427,2024-06-11,5076434,1005002,Debit,Branch,29643.28,92585.94,Completed
9047428,2023-09-30,5108274,1101702,Debit,ATM,8211.26,118024.0,Pending
9047429,2023-02-28,5108738,1100864,Debit,Mobile,32255.97,97865.65,Failed
9047430,2024-02-12,5270240,1148114,Credit,ATM,7828.82,41827.23,Failed
9047431,2024-05-13,5134586,1029466,Credit,Online,13972.7,105226.93,Failed
9047432,2023-12-15,5220057,1005780,Credit,Online,31319.06,82561.71,Failed
9047433,2023-02-20,5148895,1014285,Debit,ATM,48812.12,43351.7,Failed
9047434,2024-06-25,5081936,1183297,Credit,ATM,22749.78,76497.43,Failed
9047435,2024-06-15,5176841,1020048,Transfer,Branch,42475.93,176936.16,Pending
9047436,2024-05-19,5256774,1085269,Credit,Mobile,31453.31,189264.81,Failed
9047437,2023-05-17,5173400,1061361,Transfer,ATM,34105.0,71266.54,Pending
9047438,2023-03-02,5029031,1144729,Transfer,Branch,497.31,144760.09,Pending
9047439,2023-04-16,5252112,1088401,Debit,ATM,15675.19,84902.67,Pending
9047440,2024-08-22,5150555,1181921,Credit,Online,13603.53,165526.06,Completed
9047441,2024-05-07,5258866,1116924,Credit,Branch,8090.07,45884.87,Failed
9047442,2023-06-19,5103278,1145771,Credit,Mobile,454.28,11106.07,Pending
9047443,2024-02-12,5200323,1111289,Transfer,Branch,23500.14,99921.68,Failed
9047444,2024-06-14,5015601,1139516,Credit,Mobile,30761.17,27284.8,Completed
9047445,2023-03-14,5030413,1163799,Debit,ATM,18339.92,133719.2,Completed
9047446,2024-06-10,5180717,1188532,Transfer,Mobile,29048.56,13771.77,Failed
9047447,2023-10-13,5000654,1070610,Debit,ATM,1315.83,164688.41,Completed
9047448,2024-03-07,5288054,1146371,Credit,Online,32021.03,6304.81,Failed
9047449,2023-01-07,5078057,1131606,Debit,ATM,13093.95,115592.11,Failed
9047450,2023-01-01,5159871,1061083,Transfer,Branch,11502.42,145402.08,Failed
9047451,2024-02-29,5111400,1138699,Debit,Branch,48758.46,119538.37,Pending
9047452,2023-11-13,5093640,1104831,Debit,ATM,48106.85,192481.71,Failed
9047453,2024-01-01,5241664,1119601,Transfer,Mobile,20202.0,10176.35,Completed
9047454,2023-07-09,5166273,1052193,Debit,Mobile,2256.07,171181.02,Pending
9047455,2023-03-26,5279505,1013708,Credit,Branch,25824.19,175165.23,Pending
9047456,2024-05-16,5086633,1008712,Debit,Online,18565.49,28190.03,Pending
9047457,2024-03-09,5028107,1184102,Transfer,Branch,17413.81,161075.02,Pending
9047458,2023-07-21,5106313,1111928,Transfer,Online,24886.44,141912.52,Pending
9047459,2024-08-05,5151878,1013865,Credit,ATM,20691.87,73490.57,Pending
9047460,2023-06-27,5016040,1193281,Transfer,Mobile,49035.05,169987.83,Completed
9047461,2023-04-12,5146131,1042237,Debit,Branch,46822.03,3913.65,Failed
9047462,2023-06-16,5126846,1080109,Transfer,Mobile,30510.66,184137.45,Completed
9047463,2024-06-26,5150595,1186302,Transfer,ATM,44111.66,17030.76,Pending
9047464,2023-08-28,5206618,1096013,Transfer,Online,32972.28,142627.42,Completed
9047465,2024-08-03,5130184,1195574,Credit,ATM,23105.89,32908.83,Pending
9047466,2023-09-29,5009394,1088066,Transfer,Branch,31254.36,142047.68,Completed
9047467,2023-03-04,5276385,1187026,Debit,Mobile,4546.32,178983.51,Failed
9047468,2023-07-30,5001383,1199384,Transfer,ATM,21307.89,70879.1,Pending
9047469,2024-06-04,5144714,1010908,Transfer,ATM,30141.36,27022.08,Pending
9047470,2024-02-17,5178688,1024544,Transfer,Online,9359.47,188833.31,Completed
9047471,2023-07-27,5209934,1172341,Transfer,Online,47586.84,142489.14,Failed
9047472,2024-03-02,5039344,1161845,Transfer,Online,27255.03,115324.39,Failed
9047473,2023-03-09,5059343,1198834,Debit,Branch,6975.85,1862.87,Completed
9047474,2024-02-03,5128504,1175219,Debit,ATM,43962.46,107129.22,Failed
9047475,2023-10-31,5238257,1147712,Debit,Branch,27156.68,46515.16,Pending
9047476,2024-08-21,5069553,1145606,Debit,ATM,15218.16,126950.49,Completed
9047477,2024-08-08,5208965,1092232,Debit,Branch,11777.57,21701.23,Completed
9047478,2024-08-04,5202292,1157036,Credit,Branch,17308.19,53902.7,Pending
9047479,2023-10-04,5189179,1129592,Transfer,Mobile,31206.82,82594.75,Failed
9047480,2024-03-20,5184947,1124708,Debit,Branch,842.31,101783.3,Pending
9047481,2023-10-15,5068139,1132843,Transfer,Online,19090.9,92704.41,Pending
9047482,2023-10-15,5249916,1005168,Transfer,Mobile,47789.78,51504.71,Failed
9047483,2024-05-02,5134646,1149441,Transfer,Branch,2313.51,129595.31,Pending
9047484,2024-08-03,5251256,1136603,Transfer,ATM,21089.71,93645.63,Pending
9047485,2023-12-28,5175476,1178871,Credit,ATM,26605.99,90062.01,Pending
9047486,2023-11-22,5285206,1096781,Transfer,Online,1859.9,121554.24,Pending
9047487,2024-05-09,5189635,1166655,Credit,ATM,39306.36,31533.3,Completed
9047488,2023-05-22,5199607,1094202,Transfer,ATM,9042.86,44007.21,Pending
9047489,2024-07-30,5102149,1071748,Credit,Online,13610.39,45411.3,Pending
9047490,2023-03-02,5171067,1072253,Debit,ATM,31722.02,40374.83,Pending
9047491,2023-04-11,5291536,1093269,Credit,Branch,18358.06,116770.57,Completed
9047492,2024-01-17,5216461,1044643,Debit,Branch,34141.53,124800.31,Completed
9047493,2023-05-22,5103843,1037937,Transfer,Mobile,44187.53,51207.55,Pending
9047494,2024-02-29,5194910,1033975,Debit,Online,18008.05,185419.12,Pending
9047495,2023-04-14,5224024,1105944,Credit,Mobile,40015.83,31110.46,Completed
9047496,2024-06-06,5115404,1037419,Debit,Mobile,12671.05,9357.76,Failed
9047497,2023-04-02,5263131,1069002,Debit,Online,9023.22,27418.51,Failed
9047498,2023-06-01,5004205,1108636,Credit,ATM,754.43,144253.81,Completed
9047499,2023-11-19,5136890,1117467,Credit,Branch,39602.11,124082.29,Completed
9047500,2023-01-17,5027506,1149972,Transfer,Mobile,43077.82,57169.77,Pending
9047501,2024-01-02,5073321,1160509,Transfer,Online,48934.6,183331.76,Pending
9047502,2024-08-06,5263570,1035932,Credit,Mobile,3814.9,127536.93,Failed
9047503,2023-08-20,5033350,1188208,Debit,Online,45143.17,111431.24,Failed
9047504,2023-02-22,5099445,1037460,Credit,Branch,11399.99,122515.25,Pending
9047505,2024-02-26,5170128,1106418,Debit,ATM,28086.87,184719.32,Failed
9047506,2023-04-02,5273401,1127444,Debit,Online,2356.26,121176.31,Pending
9047507,2024-01-04,5238322,1025909,Debit,Mobile,33921.79,131316.13,Pending
9047508,2023-08-20,5235920,1118192,Transfer,Online,48294.07,38028.72,Failed
9047509,2023-05-31,5145039,1091068,Debit,Branch,33097.95,171644.25,Completed
9047510,2024-03-27,5073241,1018371,Transfer,Online,45589.82,188831.58,Completed
9047511,2023-01-31,5272812,1143507,Credit,Online,1738.2,37704.34,Failed
9047512,2023-11-02,5187894,1057741,Debit,Branch,45355.05,114337.31,Pending
9047513,2023-03-15,5216151,1012034,Debit,ATM,21957.21,41459.98,Failed
9047514,2023-04-05,5169062,1175450,Transfer,ATM,24806.54,68981.26,Failed
9047515,2024-07-29,5092957,1122471,Credit,ATM,7258.37,199986.65,Failed
9047516,2024-06-21,5135959,1125175,Credit,Online,8461.29,188317.77,Pending
9047517,2024-03-09,5153981,1076437,Credit,Mobile,30861.95,108433.35,Completed
9047518,2023-05-09,5054407,1141338,Transfer,Mobile,23541.19,4622.14,Completed
9047519,2023-03-23,5161149,1105812,Credit,ATM,43367.92,72344.98,Completed
9047520,2024-04-05,5013680,1138853,Transfer,Online,34592.01,176566.46,Failed
9047521,2023-11-19,5121271,1173410,Credit,ATM,21600.77,116173.99,Failed
9047522,2024-02-17,5076309,1007646,Debit,Branch,16150.76,109370.86,Completed
9047523,2023-04-09,5196464,1081624,Transfer,Branch,35394.84,168253.4,Completed
9047524,2023-09-18,5177583,1040734,Transfer,Branch,28141.0,107342.26,Completed
9047525,2023-07-10,5150448,1149098,Transfer,Mobile,32079.1,20995.38,Pending
9047526,2024-03-14,5170378,1075191,Transfer,Branch,18844.12,40580.88,Completed
9047527,2024-07-01,5113340,1198995,Transfer,Online,754.97,121076.59,Failed
9047528,2023-12-15,5055263,1129952,Debit,Branch,19007.64,42534.97,Failed
9047529,2023-10-03,5161167,1044017,Credit,Branch,21372.01,35587.45,Pending
9047530,2023-04-29,5064269,1029179,Debit,Mobile,22411.74,155850.94,Pending
9047531,2024-08-22,5074268,1093329,Transfer,ATM,37161.16,174738.66,Pending
9047532,2023-03-04,5276651,1191931,Debit,ATM,10040.6,128198.3,Failed
9047533,2023-06-07,5240077,1086374,Credit,Branch,37249.75,175485.84,Pending
9047534,2023-07-24,5278265,1006557,Transfer,Mobile,5631.0,169863.18,Pending
9047535,2023-10-17,5277851,1107469,Debit,ATM,34519.59,69269.74,Pending
9047536,2023-03-24,5123197,1182985,Credit,Mobile,3680.19,165346.05,Failed
9047537,2024-01-12,5126993,1067823,Debit,Branch,41792.82,107579.94,Completed
9047538,2023-10-08,5222481,1095968,Transfer,ATM,29655.42,13926.1,Failed
9047539,2023-12-25,5037362,1045470,Transfer,Online,26242.12,106942.81,Pending
9047540,2023-04-21,5143438,1052151,Transfer,Mobile,5994.36,169952.95,Completed
9047541,2023-04-26,5168698,1155879,Debit,Branch,6958.82,111760.95,Failed
9047542,2023-08-10,5149870,1194694,Credit,Online,25914.72,29611.22,Completed
9047543,2023-08-30,5093672,1052194,Debit,Online,16452.57,29547.73,Pending
9047544,2023-08-10,5134827,1095285,Transfer,Online,26747.08,29953.95,Completed
9047545,2023-01-10,5113363,1116128,Credit,Branch,49623.31,65234.16,Pending
9047546,2023-05-23,5044174,1008076,Debit,Online,14299.84,34394.46,Failed
9047547,2023-03-17,5040657,1002303,Credit,ATM,12274.71,23649.81,Failed
9047548,2023-10-24,5089269,1167444,Credit,Mobile,29036.41,123584.63,Pending
9047549,2024-03-17,5164848,1196011,Credit,Mobile,7218.6,74486.02,Pending
9047550,2024-07-04,5220455,1005486,Transfer,Branch,33608.39,33565.75,Pending
9047551,2023-08-28,5051345,1171409,Credit,ATM,22325.18,165513.35,Pending
9047552,2024-08-17,5207293,1154514,Credit,Mobile,41860.34,114791.31,Completed
9047553,2023-10-22,5009830,1150984,Transfer,Branch,23361.99,134973.94,Pending
9047554,2023-07-18,5212957,1196607,Debit,ATM,25464.27,115886.34,Pending
9047555,2023-07-11,5180701,1026678,Debit,Online,27461.22,38903.87,Completed
9047556,2024-08-07,5078907,1160510,Transfer,Mobile,14708.8,86613.67,Failed
9047557,2023-10-06,5085322,1147639,Debit,Online,34075.31,69985.87,Pending
9047558,2024-07-26,5144593,1173501,Transfer,Branch,42670.85,36259.17,Completed
9047559,2024-03-14,5171575,1111494,Credit,Branch,27008.16,166267.02,Pending
9047560,2023-11-01,5219486,1046133,Debit,Mobile,270.48,21118.07,Completed
9047561,2023-09-05,5004440,1128556,Transfer,Mobile,21256.46,8187.95,Completed
9047562,2024-02-26,5267247,1027800,Debit,Branch,21018.84,142310.78,Failed
9047563,2023-03-28,5020411,1045111,Debit,Branch,21435.93,171159.03,Completed
9047564,2023-08-06,5168445,1065883,Transfer,ATM,20645.25,18722.82,Pending
9047565,2024-05-16,5162321,1045084,Debit,Branch,2521.52,165921.0,Completed
9047566,2024-02-10,5011711,1145298,Transfer,ATM,44468.27,100729.44,Pending
9047567,2023-03-18,5016935,1169224,Debit,Branch,16981.02,10608.33,Pending
9047568,2024-01-17,5065210,1183491,Credit,Mobile,1055.51,179367.68,Completed
9047569,2023-06-14,5134602,1159263,Credit,ATM,47138.11,20757.96,Pending
9047570,2024-05-11,5145599,1089446,Debit,Mobile,22483.37,47516.68,Completed
9047571,2023-12-15,5046203,1010927,Transfer,Online,44973.92,139574.63,Completed
9047572,2024-05-04,5232906,1045972,Transfer,Branch,39609.35,3182.88,Failed
9047573,2024-05-29,5083501,1034913,Debit,Branch,8883.98,151093.7,Pending
9047574,2024-05-10,5263115,1027410,Credit,ATM,42434.41,64344.31,Completed
9047575,2024-03-21,5142298,1041866,Debit,ATM,1990.8,99646.87,Failed
9047576,2024-03-24,5283151,1097013,Credit,Branch,49962.48,107993.32,Failed
9047577,2024-01-10,5174590,1077704,Transfer,Mobile,32187.21,69124.64,Pending
9047578,2023-09-22,5274571,1054240,Debit,Branch,13017.01,117229.0,Failed
9047579,2023-06-14,5232935,1064295,Credit,Mobile,7514.24,132910.88,Completed
9047580,2024-01-16,5120991,1023493,Credit,ATM,26441.32,93588.54,Pending
9047581,2023-03-25,5022188,1102102,Debit,Mobile,28031.56,59452.81,Failed
9047582,2023-11-30,5169268,1132811,Credit,Online,35017.86,165959.98,Pending
9047583,2024-04-24,5165699,1130990,Credit,Mobile,15472.14,4630.29,Pending
9047584,2023-10-11,5144820,1070455,Credit,Mobile,20415.88,29582.47,Completed
9047585,2023-11-08,5241579,1162751,Debit,Online,12064.21,66542.37,Completed
9047586,2023-10-10,5162054,1084899,Credit,Mobile,36582.8,116036.63,Pending
9047587,2023-06-13,5147996,1126363,Credit,Branch,49903.77,37906.03,Pending
9047588,2024-07-10,5162139,1179829,Transfer,ATM,14225.45,4501.44,Pending
9047589,2023-09-29,5104741,1097838,Credit,Branch,6723.11,57292.87,Failed
9047590,2024-06-08,5114307,1024051,Credit,Online,38681.12,159380.58,Failed
9047591,2024-03-25,5291454,1179194,Debit,Mobile,40700.27,16208.21,Completed
9047592,2023-11-15,5085481,1129107,Credit,Mobile,44954.68,18565.36,Failed
9047593,2024-02-10,5017592,1077175,Debit,Mobile,10767.72,41539.26,Failed
9047594,2024-01-29,5031577,1029496,Debit,Mobile,2596.62,34320.64,Failed
9047595,2023-03-28,5199972,1106243,Transfer,Online,20131.65,113452.11,Pending
9047596,2023-07-25,5213147,1084012,Debit,Online,44560.75,19453.97,Completed
9047597,2024-02-22,5065630,1160782,Transfer,ATM,10872.56,9400.13,Pending
9047598,2024-01-09,5246275,1116243,Credit,Mobile,33564.87,15384.96,Completed
9047599,2024-06-21,5056369,1191543,Transfer,ATM,43074.02,100065.78,Failed
9047600,2024-05-08,5281889,1001051,Transfer,Branch,21515.4,175179.79,Completed
